session_id,user_id,timestamp,page_type,device_type,country,referral_source,time_on_page_seconds,items_in_cart,purchased,date,year,month,month_name,day,day_name,hour
session_3461,user_2968,2025-03-22 01:09:26,home,desktop,france,direct,19.0,0.0,1,2025-03-22,2025,3,March,22,Saturday,1
session_3461,user_2968,2025-03-22 01:12:24,product_page,desktop,france,direct,178.0,2.0,1,2025-03-22,2025,3,March,22,Saturday,1
session_3461,user_2968,2025-03-22 01:14:43,cart,desktop,france,direct,139.0,2.0,1,2025-03-22,2025,3,March,22,Saturday,1
session_3461,user_2968,2025-03-22 01:15:24,checkout,desktop,france,direct,41.0,2.0,1,2025-03-22,2025,3,March,22,Saturday,1
session_3461,user_2968,2025-03-22 01:15:50,confirmation,desktop,france,direct,26.0,0.0,1,2025-03-22,2025,3,March,22,Saturday,1
session_3462,user_1709,2025-06-27 06:35:25,home,mobile,germany,direct,95.0,0.0,0,2025-06-27,2025,6,June,27,Friday,6
session_3462,user_1709,2025-06-27 06:36:40,product_page,mobile,germany,direct,75.0,5.0,0,2025-06-27,2025,6,June,27,Friday,6
session_3463,user_1232,2025-04-22 03:27:04,home,mobile,india,google,109.0,0.0,1,2025-04-22,2025,4,April,22,Tuesday,3
session_3463,user_1232,2025-04-22 03:27:34,product_page,mobile,india,google,30.0,3.0,1,2025-04-22,2025,4,April,22,Tuesday,3
session_3463,user_1232,2025-04-22 03:30:34,cart,mobile,india,google,180.0,3.0,1,2025-04-22,2025,4,April,22,Tuesday,3
session_3463,user_1232,2025-04-22 03:32:48,checkout,mobile,india,google,134.0,3.0,1,2025-04-22,2025,4,April,22,Tuesday,3
session_3463,user_1232,2025-04-22 03:33:34,confirmation,mobile,india,google,46.0,0.0,1,2025-04-22,2025,4,April,22,Tuesday,3
session_3464,user_1740,2025-01-09 00:07:54,home,tablet,germany,google,63.0,0.0,0,2025-01-09,2025,1,January,9,Thursday,0
session_3465,user_1723,2025-02-16 09:54:12,home,mobile,uk,social media,37.0,0.0,0,2025-02-16,2025,2,February,16,Sunday,9
session_3465,user_1723,2025-02-16 09:56:16,product_page,mobile,uk,social media,124.0,0.0,0,2025-02-16,2025,2,February,16,Sunday,9
session_3465,user_1723,2025-02-16 09:58:33,cart,mobile,uk,social media,137.0,5.0,0,2025-02-16,2025,2,February,16,Sunday,9
session_3466,user_2103,2025-05-30 07:33:02,home,tablet,canada,email,148.0,0.0,0,2025-05-30,2025,5,May,30,Friday,7
session_3466,user_2103,2025-05-30 07:33:23,product_page,tablet,canada,email,21.0,1.0,0,2025-05-30,2025,5,May,30,Friday,7
session_3467,user_2028,2025-01-30 12:40:19,home,tablet,germany,email,118.0,0.0,1,2025-01-30,2025,1,January,30,Thursday,12
session_3467,user_2028,2025-01-30 12:42:26,product_page,tablet,germany,email,127.0,3.0,1,2025-01-30,2025,1,January,30,Thursday,12
session_3467,user_2028,2025-01-30 12:44:45,cart,tablet,germany,email,139.0,3.0,1,2025-01-30,2025,1,January,30,Thursday,12
session_3467,user_2028,2025-01-30 12:45:45,checkout,tablet,germany,email,60.0,3.0,1,2025-01-30,2025,1,January,30,Thursday,12
session_3467,user_2028,2025-01-30 12:48:34,confirmation,tablet,germany,email,169.0,0.0,1,2025-01-30,2025,1,January,30,Thursday,12
session_3468,user_2091,2025-07-08 12:51:48,home,tablet,germany,google,25.0,0.0,0,2025-07-08,2025,7,July,8,Tuesday,12
session_3469,user_2245,2025-04-07 04:22:06,home,mobile,uk,direct,149.0,0.0,0,2025-04-07,2025,4,April,7,Monday,4
session_3469,user_2245,2025-04-07 04:23:12,product_page,mobile,uk,direct,66.0,0.0,0,2025-04-07,2025,4,April,7,Monday,4
session_347,user_2586,2025-08-31 20:13:24,home,mobile,uk,email,56.0,0.0,0,2025-08-31,2025,8,August,31,Sunday,20
session_347,user_2586,2025-08-31 20:16:10,product_page,mobile,uk,email,166.0,3.0,0,2025-08-31,2025,8,August,31,Sunday,20
session_3470,user_1989,2025-03-23 16:23:23,home,desktop,usa,direct,153.0,0.0,0,2025-03-23,2025,3,March,23,Sunday,16
session_3470,user_1989,2025-03-23 16:25:04,product_page,desktop,usa,direct,101.0,3.0,0,2025-03-23,2025,3,March,23,Sunday,16
session_3471,user_2668,2025-01-13 12:28:23,home,desktop,france,social media,167.0,0.0,0,2025-01-13,2025,1,January,13,Monday,12
session_3471,user_2668,2025-01-13 12:31:05,product_page,desktop,france,social media,162.0,4.0,0,2025-01-13,2025,1,January,13,Monday,12
session_3472,user_2947,2025-06-27 03:54:20,home,mobile,germany,email,127.0,0.0,1,2025-06-27,2025,6,June,27,Friday,3
session_3472,user_2947,2025-06-27 03:56:23,product_page,mobile,germany,email,123.0,2.0,1,2025-06-27,2025,6,June,27,Friday,3
session_3472,user_2947,2025-06-27 03:58:35,cart,mobile,germany,email,132.0,2.0,1,2025-06-27,2025,6,June,27,Friday,3
session_3472,user_2947,2025-06-27 04:00:08,checkout,mobile,germany,email,93.0,2.0,1,2025-06-27,2025,6,June,27,Friday,4
session_3472,user_2947,2025-06-27 04:01:00,confirmation,mobile,germany,email,52.0,0.0,1,2025-06-27,2025,6,June,27,Friday,4
session_3473,user_1438,2025-01-08 08:54:03,home,mobile,canada,social media,34.0,0.0,0,2025-01-08,2025,1,January,8,Wednesday,8
session_3473,user_1438,2025-01-08 08:54:48,product_page,mobile,canada,social media,45.0,0.0,0,2025-01-08,2025,1,January,8,Wednesday,8
session_3474,user_2540,2025-02-24 16:16:45,home,tablet,usa,social media,169.0,0.0,1,2025-02-24,2025,2,February,24,Monday,16
session_3474,user_2540,2025-02-24 16:17:17,product_page,tablet,usa,social media,32.0,4.0,1,2025-02-24,2025,2,February,24,Monday,16
session_3474,user_2540,2025-02-24 16:20:02,cart,tablet,usa,social media,165.0,4.0,1,2025-02-24,2025,2,February,24,Monday,16
session_3474,user_2540,2025-02-24 16:22:00,checkout,tablet,usa,social media,118.0,4.0,1,2025-02-24,2025,2,February,24,Monday,16
session_3474,user_2540,2025-02-24 16:24:55,confirmation,tablet,usa,social media,175.0,0.0,1,2025-02-24,2025,2,February,24,Monday,16
session_3475,user_1148,2025-06-11 20:40:08,home,desktop,india,email,167.0,0.0,0,2025-06-11,2025,6,June,11,Wednesday,20
session_3476,user_2440,2025-07-21 06:27:08,home,mobile,uk,social media,136.0,0.0,0,2025-07-21,2025,7,July,21,Monday,6
session_3476,user_2440,2025-07-21 06:29:26,product_page,mobile,uk,social media,138.0,5.0,0,2025-07-21,2025,7,July,21,Monday,6
session_3476,user_2440,2025-07-21 06:31:15,cart,mobile,uk,social media,109.0,5.0,0,2025-07-21,2025,7,July,21,Monday,6
session_3477,user_1076,2025-05-20 06:24:26,home,tablet,india,email,83.0,0.0,0,2025-05-20,2025,5,May,20,Tuesday,6
session_3477,user_1076,2025-05-20 06:26:02,product_page,tablet,india,email,96.0,4.0,0,2025-05-20,2025,5,May,20,Tuesday,6
session_3478,user_2456,2025-02-19 02:44:21,home,desktop,uk,email,18.0,0.0,1,2025-02-19,2025,2,February,19,Wednesday,2
session_3478,user_2456,2025-02-19 02:46:56,product_page,desktop,uk,email,155.0,5.0,1,2025-02-19,2025,2,February,19,Wednesday,2
session_3478,user_2456,2025-02-19 02:47:59,cart,desktop,uk,email,63.0,5.0,1,2025-02-19,2025,2,February,19,Wednesday,2
session_3478,user_2456,2025-02-19 02:48:56,checkout,desktop,uk,email,57.0,5.0,1,2025-02-19,2025,2,February,19,Wednesday,2
session_3478,user_2456,2025-02-19 02:50:21,confirmation,desktop,uk,email,85.0,0.0,1,2025-02-19,2025,2,February,19,Wednesday,2
session_3479,user_1318,2025-06-16 13:41:32,home,mobile,france,social media,108.0,0.0,1,2025-06-16,2025,6,June,16,Monday,13
session_3479,user_1318,2025-06-16 13:43:08,product_page,mobile,france,social media,96.0,3.0,1,2025-06-16,2025,6,June,16,Monday,13
session_3479,user_1318,2025-06-16 13:43:45,cart,mobile,france,social media,37.0,3.0,1,2025-06-16,2025,6,June,16,Monday,13
session_3479,user_1318,2025-06-16 13:44:55,checkout,mobile,france,social media,70.0,3.0,1,2025-06-16,2025,6,June,16,Monday,13
session_3479,user_1318,2025-06-16 13:47:18,confirmation,mobile,france,social media,143.0,0.0,1,2025-06-16,2025,6,June,16,Monday,13
session_348,user_1472,2025-08-10 01:36:44,home,mobile,canada,google,98.0,0.0,0,2025-08-10,2025,8,August,10,Sunday,1
session_348,user_1472,2025-08-10 01:39:26,product_page,mobile,canada,google,162.0,0.0,0,2025-08-10,2025,8,August,10,Sunday,1
session_3480,user_1966,2025-05-19 21:54:01,home,mobile,germany,direct,174.0,0.0,1,2025-05-19,2025,5,May,19,Monday,21
session_3480,user_1966,2025-05-19 21:54:20,product_page,mobile,germany,direct,19.0,0.0,1,2025-05-19,2025,5,May,19,Monday,21
session_3480,user_1966,2025-05-19 21:55:22,cart,mobile,germany,direct,62.0,0.0,1,2025-05-19,2025,5,May,19,Monday,21
session_3480,user_1966,2025-05-19 21:56:22,checkout,mobile,germany,direct,60.0,2.0,1,2025-05-19,2025,5,May,19,Monday,21
session_3480,user_1966,2025-05-19 21:58:15,confirmation,mobile,germany,direct,113.0,0.0,1,2025-05-19,2025,5,May,19,Monday,21
session_3481,user_2610,2025-01-22 09:49:37,home,desktop,canada,google,169.0,0.0,0,2025-01-22,2025,1,January,22,Wednesday,9
session_3482,user_2069,2025-06-04 20:08:30,home,mobile,india,email,150.0,0.0,1,2025-06-04,2025,6,June,4,Wednesday,20
session_3482,user_2069,2025-06-04 20:10:52,product_page,mobile,india,email,142.0,0.0,1,2025-06-04,2025,6,June,4,Wednesday,20
session_3482,user_2069,2025-06-04 20:12:07,cart,mobile,india,email,75.0,3.0,1,2025-06-04,2025,6,June,4,Wednesday,20
session_3482,user_2069,2025-06-04 20:13:09,checkout,mobile,india,email,62.0,3.0,1,2025-06-04,2025,6,June,4,Wednesday,20
session_3482,user_2069,2025-06-04 20:14:20,confirmation,mobile,india,email,71.0,0.0,1,2025-06-04,2025,6,June,4,Wednesday,20
session_3483,user_1564,2025-07-14 20:37:22,home,desktop,usa,direct,109.0,0.0,0,2025-07-14,2025,7,July,14,Monday,20
session_3483,user_1564,2025-07-14 20:39:00,product_page,desktop,usa,direct,98.0,3.0,0,2025-07-14,2025,7,July,14,Monday,20
session_3484,user_1366,2025-07-29 22:16:11,home,tablet,germany,direct,180.0,0.0,0,2025-07-29,2025,7,July,29,Tuesday,22
session_3484,user_1366,2025-07-29 22:17:01,product_page,tablet,germany,direct,50.0,0.0,0,2025-07-29,2025,7,July,29,Tuesday,22
session_3484,user_1366,2025-07-29 22:17:55,cart,tablet,germany,direct,54.0,2.0,0,2025-07-29,2025,7,July,29,Tuesday,22
session_3485,user_2826,2025-06-19 16:41:29,home,tablet,france,social media,107.0,0.0,0,2025-06-19,2025,6,June,19,Thursday,16
session_3485,user_2826,2025-06-19 16:43:38,product_page,tablet,france,social media,129.0,1.0,0,2025-06-19,2025,6,June,19,Thursday,16
session_3486,user_2860,2025-08-01 18:20:20,home,tablet,canada,email,123.0,0.0,1,2025-08-01,2025,8,August,1,Friday,18
session_3486,user_2860,2025-08-01 18:22:07,product_page,tablet,canada,email,107.0,1.0,1,2025-08-01,2025,8,August,1,Friday,18
session_3486,user_2860,2025-08-01 18:22:58,cart,tablet,canada,email,51.0,1.0,1,2025-08-01,2025,8,August,1,Friday,18
session_3486,user_2860,2025-08-01 18:23:50,checkout,tablet,canada,email,52.0,1.0,1,2025-08-01,2025,8,August,1,Friday,18
session_3486,user_2860,2025-08-01 18:26:21,confirmation,tablet,canada,email,151.0,0.0,1,2025-08-01,2025,8,August,1,Friday,18
session_3487,user_2370,2025-07-15 13:07:24,home,desktop,france,direct,55.0,0.0,0,2025-07-15,2025,7,July,15,Tuesday,13
session_3487,user_2370,2025-07-15 13:09:39,product_page,desktop,france,direct,135.0,1.0,0,2025-07-15,2025,7,July,15,Tuesday,13
session_3487,user_2370,2025-07-15 13:11:27,cart,desktop,france,direct,108.0,1.0,0,2025-07-15,2025,7,July,15,Tuesday,13
session_3488,user_2660,2025-02-27 18:24:44,home,desktop,australia,google,42.0,0.0,0,2025-02-27,2025,2,February,27,Thursday,18
session_3488,user_2660,2025-02-27 18:25:40,product_page,desktop,australia,google,56.0,5.0,0,2025-02-27,2025,2,February,27,Thursday,18
session_3488,user_2660,2025-02-27 18:27:46,cart,desktop,australia,google,126.0,5.0,0,2025-02-27,2025,2,February,27,Thursday,18
session_3489,user_1393,2025-06-21 21:38:55,home,tablet,uk,social media,133.0,0.0,0,2025-06-21,2025,6,June,21,Saturday,21
session_349,user_2107,2025-07-15 10:20:05,home,desktop,india,email,90.0,0.0,0,2025-07-15,2025,7,July,15,Tuesday,10
session_349,user_2107,2025-07-15 10:21:49,product_page,desktop,india,email,104.0,0.0,0,2025-07-15,2025,7,July,15,Tuesday,10
session_3490,user_1456,2025-03-18 11:00:32,home,mobile,australia,email,121.0,0.0,0,2025-03-18,2025,3,March,18,Tuesday,11
session_3490,user_1456,2025-03-18 11:02:47,product_page,mobile,australia,email,135.0,0.0,0,2025-03-18,2025,3,March,18,Tuesday,11
session_3490,user_1456,2025-03-18 11:03:16,cart,mobile,australia,email,29.0,5.0,0,2025-03-18,2025,3,March,18,Tuesday,11
session_3491,user_1863,2025-08-08 04:18:39,home,desktop,germany,direct,177.0,0.0,0,2025-08-08,2025,8,August,8,Friday,4
session_3491,user_1863,2025-08-08 04:20:59,product_page,desktop,germany,direct,140.0,1.0,0,2025-08-08,2025,8,August,8,Friday,4
session_3492,user_2091,2025-08-12 05:19:10,home,tablet,france,email,170.0,0.0,0,2025-08-12,2025,8,August,12,Tuesday,5
session_3492,user_2091,2025-08-12 05:19:45,product_page,tablet,france,email,35.0,4.0,0,2025-08-12,2025,8,August,12,Tuesday,5
session_3493,user_1411,2025-05-19 23:05:46,home,desktop,usa,social media,154.0,0.0,0,2025-05-19,2025,5,May,19,Monday,23
session_3493,user_1411,2025-05-19 23:07:23,product_page,desktop,usa,social media,97.0,1.0,0,2025-05-19,2025,5,May,19,Monday,23
session_3494,user_1683,2025-04-11 05:57:06,home,mobile,usa,email,115.0,0.0,0,2025-04-11,2025,4,April,11,Friday,5
session_3494,user_1683,2025-04-11 05:59:58,product_page,mobile,usa,email,172.0,0.0,0,2025-04-11,2025,4,April,11,Friday,5
session_3495,user_2060,2025-07-11 16:46:15,home,desktop,uk,google,108.0,0.0,0,2025-07-11,2025,7,July,11,Friday,16
session_3496,user_1467,2025-05-04 06:10:28,home,desktop,australia,direct,47.0,0.0,0,2025-05-04,2025,5,May,4,Sunday,6
session_3496,user_1467,2025-05-04 06:12:15,product_page,desktop,australia,direct,107.0,0.0,0,2025-05-04,2025,5,May,4,Sunday,6
session_3497,user_2526,2025-02-01 22:30:30,home,tablet,india,email,40.0,0.0,0,2025-02-01,2025,2,February,1,Saturday,22
session_3497,user_2526,2025-02-01 22:32:23,product_page,tablet,india,email,113.0,0.0,0,2025-02-01,2025,2,February,1,Saturday,22
session_3497,user_2526,2025-02-01 22:33:17,cart,tablet,india,email,54.0,4.0,0,2025-02-01,2025,2,February,1,Saturday,22
session_3498,user_2985,2025-03-19 05:44:32,home,desktop,usa,direct,85.0,0.0,0,2025-03-19,2025,3,March,19,Wednesday,5
session_3499,user_2595,2025-01-01 11:21:28,home,mobile,australia,google,52.0,0.0,0,2025-01-01,2025,1,January,1,Wednesday,11
session_3499,user_2595,2025-01-01 11:22:16,product_page,mobile,australia,google,48.0,0.0,0,2025-01-01,2025,1,January,1,Wednesday,11
session_3499,user_2595,2025-01-01 11:23:43,cart,mobile,australia,google,87.0,4.0,0,2025-01-01,2025,1,January,1,Wednesday,11
session_35,user_2872,2025-06-23 22:52:19,home,mobile,usa,social media,119.0,0.0,0,2025-06-23,2025,6,June,23,Monday,22
session_35,user_2872,2025-06-23 22:53:52,product_page,mobile,usa,social media,93.0,0.0,0,2025-06-23,2025,6,June,23,Monday,22
session_350,user_2491,2025-06-19 14:32:09,home,tablet,france,google,106.0,0.0,1,2025-06-19,2025,6,June,19,Thursday,14
session_350,user_2491,2025-06-19 14:33:07,product_page,tablet,france,google,58.0,0.0,1,2025-06-19,2025,6,June,19,Thursday,14
session_350,user_2491,2025-06-19 14:33:50,cart,tablet,france,google,43.0,3.0,1,2025-06-19,2025,6,June,19,Thursday,14
session_350,user_2491,2025-06-19 14:36:05,checkout,tablet,france,google,135.0,3.0,1,2025-06-19,2025,6,June,19,Thursday,14
session_350,user_2491,2025-06-19 14:37:12,confirmation,tablet,france,google,67.0,0.0,1,2025-06-19,2025,6,June,19,Thursday,14
session_3500,user_1970,2025-03-12 15:51:31,home,mobile,france,social media,119.0,0.0,1,2025-03-12,2025,3,March,12,Wednesday,15
session_3500,user_1970,2025-03-12 15:54:02,product_page,mobile,france,social media,151.0,0.0,1,2025-03-12,2025,3,March,12,Wednesday,15
session_3500,user_1970,2025-03-12 15:56:53,cart,mobile,france,social media,171.0,0.0,1,2025-03-12,2025,3,March,12,Wednesday,15
session_3500,user_1970,2025-03-12 15:57:12,checkout,mobile,france,social media,19.0,2.0,1,2025-03-12,2025,3,March,12,Wednesday,15
session_3500,user_1970,2025-03-12 15:59:06,confirmation,mobile,france,social media,114.0,0.0,1,2025-03-12,2025,3,March,12,Wednesday,15
session_3501,user_2334,2025-08-02 13:37:58,home,tablet,canada,email,172.0,0.0,0,2025-08-02,2025,8,August,2,Saturday,13
session_3501,user_2334,2025-08-02 13:39:41,product_page,tablet,canada,email,103.0,2.0,0,2025-08-02,2025,8,August,2,Saturday,13
session_3502,user_1975,2025-05-06 03:40:15,home,mobile,australia,email,133.0,0.0,0,2025-05-06,2025,5,May,6,Tuesday,3
session_3503,user_1759,2025-01-16 12:31:02,home,mobile,canada,email,56.0,0.0,0,2025-01-16,2025,1,January,16,Thursday,12
session_3503,user_1759,2025-01-16 12:31:38,product_page,mobile,canada,email,36.0,3.0,0,2025-01-16,2025,1,January,16,Thursday,12
session_3504,user_2620,2025-06-30 18:55:40,home,tablet,australia,direct,177.0,0.0,0,2025-06-30,2025,6,June,30,Monday,18
session_3505,user_2641,2025-03-27 01:37:50,home,tablet,uk,google,94.0,0.0,0,2025-03-27,2025,3,March,27,Thursday,1
session_3505,user_2641,2025-03-27 01:39:39,product_page,tablet,uk,google,109.0,3.0,0,2025-03-27,2025,3,March,27,Thursday,1
session_3506,user_1934,2025-02-27 04:39:10,home,desktop,india,email,93.0,0.0,0,2025-02-27,2025,2,February,27,Thursday,4
session_3506,user_1934,2025-02-27 04:39:45,product_page,desktop,india,email,35.0,0.0,0,2025-02-27,2025,2,February,27,Thursday,4
session_3507,user_1904,2025-05-14 09:49:58,home,tablet,france,email,49.0,0.0,0,2025-05-14,2025,5,May,14,Wednesday,9
session_3508,user_2686,2025-04-12 11:40:21,home,desktop,australia,google,80.0,0.0,0,2025-04-12,2025,4,April,12,Saturday,11
session_3509,user_2675,2025-03-09 02:45:41,home,tablet,india,google,129.0,0.0,0,2025-03-09,2025,3,March,9,Sunday,2
session_351,user_2874,2025-05-09 13:29:02,home,tablet,australia,direct,27.0,0.0,0,2025-05-09,2025,5,May,9,Friday,13
session_351,user_2874,2025-05-09 13:31:10,product_page,tablet,australia,direct,128.0,5.0,0,2025-05-09,2025,5,May,9,Friday,13
session_3510,user_1899,2025-08-05 17:25:11,home,tablet,uk,email,110.0,0.0,0,2025-08-05,2025,8,August,5,Tuesday,17
session_3510,user_1899,2025-08-05 17:25:46,product_page,tablet,uk,email,35.0,0.0,0,2025-08-05,2025,8,August,5,Tuesday,17
session_3510,user_1899,2025-08-05 17:27:32,cart,tablet,uk,email,106.0,0.0,0,2025-08-05,2025,8,August,5,Tuesday,17
session_3511,user_2603,2025-08-16 16:00:44,home,desktop,germany,email,174.0,0.0,0,2025-08-16,2025,8,August,16,Saturday,16
session_3511,user_2603,2025-08-16 16:01:53,product_page,desktop,germany,email,69.0,4.0,0,2025-08-16,2025,8,August,16,Saturday,16
session_3512,user_1997,2025-03-27 10:34:54,home,mobile,australia,social media,73.0,0.0,0,2025-03-27,2025,3,March,27,Thursday,10
session_3513,user_2052,2025-03-30 02:57:54,home,desktop,india,direct,174.0,0.0,0,2025-03-30,2025,3,March,30,Sunday,2
session_3513,user_2052,2025-03-30 03:00:22,product_page,desktop,india,direct,148.0,0.0,0,2025-03-30,2025,3,March,30,Sunday,3
session_3514,user_1626,2025-08-01 05:04:28,home,mobile,australia,direct,130.0,0.0,0,2025-08-01,2025,8,August,1,Friday,5
session_3514,user_1626,2025-08-01 05:06:47,product_page,mobile,australia,direct,139.0,0.0,0,2025-08-01,2025,8,August,1,Friday,5
session_3515,user_1781,2025-05-14 21:15:44,home,desktop,uk,google,175.0,0.0,0,2025-05-14,2025,5,May,14,Wednesday,21
session_3515,user_1781,2025-05-14 21:17:05,product_page,desktop,uk,google,81.0,4.0,0,2025-05-14,2025,5,May,14,Wednesday,21
session_3516,user_2672,2025-07-25 23:27:51,home,tablet,canada,social media,16.0,0.0,0,2025-07-25,2025,7,July,25,Friday,23
session_3517,user_1930,2025-08-29 12:45:34,home,desktop,australia,direct,153.0,0.0,0,2025-08-29,2025,8,August,29,Friday,12
session_3517,user_1930,2025-08-29 12:47:11,product_page,desktop,australia,direct,97.0,5.0,0,2025-08-29,2025,8,August,29,Friday,12
session_3518,user_1471,2025-06-05 00:00:21,home,desktop,france,email,116.0,0.0,0,2025-06-05,2025,6,June,5,Thursday,0
session_3518,user_1471,2025-06-05 00:01:05,product_page,desktop,france,email,44.0,0.0,0,2025-06-05,2025,6,June,5,Thursday,0
session_3519,user_1600,2025-05-20 19:35:00,home,desktop,uk,email,87.0,0.0,1,2025-05-20,2025,5,May,20,Tuesday,19
session_3519,user_1600,2025-05-20 19:36:43,product_page,desktop,uk,email,103.0,0.0,1,2025-05-20,2025,5,May,20,Tuesday,19
session_3519,user_1600,2025-05-20 19:39:29,cart,desktop,uk,email,166.0,2.0,1,2025-05-20,2025,5,May,20,Tuesday,19
session_3519,user_1600,2025-05-20 19:40:43,checkout,desktop,uk,email,74.0,2.0,1,2025-05-20,2025,5,May,20,Tuesday,19
session_3519,user_1600,2025-05-20 19:41:05,confirmation,desktop,uk,email,22.0,0.0,1,2025-05-20,2025,5,May,20,Tuesday,19
session_352,user_1678,2025-03-21 02:18:43,home,desktop,india,direct,50.0,0.0,1,2025-03-21,2025,3,March,21,Friday,2
session_352,user_1678,2025-03-21 02:21:14,product_page,desktop,india,direct,151.0,4.0,1,2025-03-21,2025,3,March,21,Friday,2
session_352,user_1678,2025-03-21 02:21:56,cart,desktop,india,direct,42.0,4.0,1,2025-03-21,2025,3,March,21,Friday,2
session_352,user_1678,2025-03-21 02:23:53,checkout,desktop,india,direct,117.0,4.0,1,2025-03-21,2025,3,March,21,Friday,2
session_352,user_1678,2025-03-21 02:24:09,confirmation,desktop,india,direct,16.0,0.0,1,2025-03-21,2025,3,March,21,Friday,2
session_3520,user_1397,2025-04-03 01:05:49,home,mobile,india,direct,64.0,0.0,0,2025-04-03,2025,4,April,3,Thursday,1
session_3520,user_1397,2025-04-03 01:07:29,product_page,mobile,india,direct,100.0,0.0,0,2025-04-03,2025,4,April,3,Thursday,1
session_3521,user_2228,2025-02-14 15:17:00,home,mobile,canada,direct,72.0,0.0,0,2025-02-14,2025,2,February,14,Friday,15
session_3522,user_1287,2025-04-03 11:45:11,home,mobile,australia,google,171.0,0.0,0,2025-04-03,2025,4,April,3,Thursday,11
session_3523,user_2568,2025-07-13 14:16:26,home,desktop,india,direct,92.0,0.0,1,2025-07-13,2025,7,July,13,Sunday,14
session_3523,user_2568,2025-07-13 14:19:18,product_page,desktop,india,direct,172.0,2.0,1,2025-07-13,2025,7,July,13,Sunday,14
session_3523,user_2568,2025-07-13 14:21:52,cart,desktop,india,direct,154.0,2.0,1,2025-07-13,2025,7,July,13,Sunday,14
session_3523,user_2568,2025-07-13 14:24:52,checkout,desktop,india,direct,180.0,2.0,1,2025-07-13,2025,7,July,13,Sunday,14
session_3523,user_2568,2025-07-13 14:26:57,confirmation,desktop,india,direct,125.0,0.0,1,2025-07-13,2025,7,July,13,Sunday,14
session_3524,user_1453,2025-04-15 09:24:06,home,mobile,germany,social media,137.0,0.0,0,2025-04-15,2025,4,April,15,Tuesday,9
session_3524,user_1453,2025-04-15 09:24:21,product_page,mobile,germany,social media,15.0,0.0,0,2025-04-15,2025,4,April,15,Tuesday,9
session_3525,user_2708,2025-02-10 11:28:42,home,mobile,canada,direct,34.0,0.0,0,2025-02-10,2025,2,February,10,Monday,11
session_3525,user_2708,2025-02-10 11:30:09,product_page,mobile,canada,direct,87.0,0.0,0,2025-02-10,2025,2,February,10,Monday,11
session_3525,user_2708,2025-02-10 11:32:53,cart,mobile,canada,direct,164.0,1.0,0,2025-02-10,2025,2,February,10,Monday,11
session_3526,user_1788,2025-04-30 02:34:45,home,tablet,germany,direct,149.0,0.0,0,2025-04-30,2025,4,April,30,Wednesday,2
session_3526,user_1788,2025-04-30 02:37:34,product_page,tablet,germany,direct,169.0,1.0,0,2025-04-30,2025,4,April,30,Wednesday,2
session_3527,user_2915,2025-08-12 09:56:04,home,mobile,germany,email,88.0,0.0,0,2025-08-12,2025,8,August,12,Tuesday,9
session_3527,user_2915,2025-08-12 09:57:09,product_page,mobile,germany,email,65.0,4.0,0,2025-08-12,2025,8,August,12,Tuesday,9
session_3528,user_2521,2025-04-02 16:32:46,home,tablet,india,google,137.0,0.0,0,2025-04-02,2025,4,April,2,Wednesday,16
session_3528,user_2521,2025-04-02 16:33:15,product_page,tablet,india,google,29.0,3.0,0,2025-04-02,2025,4,April,2,Wednesday,16
session_3529,user_2783,2025-01-23 04:49:00,home,tablet,usa,email,103.0,0.0,0,2025-01-23,2025,1,January,23,Thursday,4
session_3529,user_2783,2025-01-23 04:49:19,product_page,tablet,usa,email,19.0,3.0,0,2025-01-23,2025,1,January,23,Thursday,4
session_353,user_2066,2025-08-11 13:59:58,home,desktop,france,google,70.0,0.0,0,2025-08-11,2025,8,August,11,Monday,13
session_3530,user_2215,2025-08-08 21:18:01,home,desktop,india,google,115.0,0.0,1,2025-08-08,2025,8,August,8,Friday,21
session_3530,user_2215,2025-08-08 21:19:20,product_page,desktop,india,google,79.0,4.0,1,2025-08-08,2025,8,August,8,Friday,21
session_3530,user_2215,2025-08-08 21:19:41,cart,desktop,india,google,21.0,4.0,1,2025-08-08,2025,8,August,8,Friday,21
session_3530,user_2215,2025-08-08 21:21:14,checkout,desktop,india,google,93.0,4.0,1,2025-08-08,2025,8,August,8,Friday,21
session_3530,user_2215,2025-08-08 21:24:01,confirmation,desktop,india,google,167.0,0.0,1,2025-08-08,2025,8,August,8,Friday,21
session_3531,user_1341,2025-07-12 18:31:29,home,desktop,germany,email,33.0,0.0,1,2025-07-12,2025,7,July,12,Saturday,18
session_3531,user_1341,2025-07-12 18:33:39,product_page,desktop,germany,email,130.0,1.0,1,2025-07-12,2025,7,July,12,Saturday,18
session_3531,user_1341,2025-07-12 18:36:23,cart,desktop,germany,email,164.0,1.0,1,2025-07-12,2025,7,July,12,Saturday,18
session_3531,user_1341,2025-07-12 18:38:35,checkout,desktop,germany,email,132.0,1.0,1,2025-07-12,2025,7,July,12,Saturday,18
session_3531,user_1341,2025-07-12 18:39:19,confirmation,desktop,germany,email,44.0,0.0,1,2025-07-12,2025,7,July,12,Saturday,18
session_3532,user_2139,2025-08-16 15:39:20,home,mobile,uk,social media,32.0,0.0,0,2025-08-16,2025,8,August,16,Saturday,15
session_3532,user_2139,2025-08-16 15:39:39,product_page,mobile,uk,social media,19.0,1.0,0,2025-08-16,2025,8,August,16,Saturday,15
